C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
197401;W96-9;34;442;1381
197401;W96-9;17;80;231
197401;W96-9;36;275;704
197401;W96-9;38;823;3783
197401;W96-9;39;4079;15353
197401;W96-9;16;1906;5541
197401;W96-9;37;459;3151
197401;W96-9;40;1113;6006
197401;W96-9;03;119;406
197401;W96-9;06;552;1815
197401;W96-9;35;322;1332
197402;W96-1;01;1500;13325
197402;W96-1;02;2543;14152
197402;W96-1;12;304;895
197402;W96-1;05;2;15
197402;W96-1;13;1;12
197402;W96-1;30;1;2
197402;W96-1;19;2;2
197402;W96-1;20;7;10
197402;W96-1;21;1;1
197402;W96-1;22;23;75
197402;W96-1;23;3;5
197402;W96-1;25;7;17
197402;W96-1;26;3;42
197402;W96-1;28;0;28
197402;W96-1;29;1;42
197402;W96-1;31;0;1
197402;W96-1;32;14;54
197402;W96-1;38;10;13
197402;W96-1;39;4;6
197402;W96-1;16;24;88
197402;W96-1;40;1;1
197402;W96-1;06;9;56
197402;W96-2;01;7816;40458
197402;W96-2;02;18642;81146
197402;W96-2;53;474;5469
197402;W96-2;12;8132;76697
197402;W96-2;04;21;37
197402;W96-2;05;50;65
197402;W96-2;07;93;236
197402;W96-2;08;2;16
197402;W96-2;11;90;477
197402;W96-2;13;14;61
197402;W96-2;14;119;448
197402;W96-2;15;29;32
197402;W96-2;18;1;1
197402;W96-2;19;2;16
197402;W96-2;20;955;1972
197402;W96-2;21;2;2
197402;W96-2;22;788;4031
197402;W96-2;23;29;74
197402;W96-2;24;1;3
197402;W96-2;25;950;9292
197402;W96-2;26;2;4
197402;W96-2;27;10;57
197402;W96-2;28;3;11
197402;W96-2;29;3;9
197402;W96-2;31;210;991
197402;W96-2;32;155;585
197402;W96-2;33;9;11
197402;W96-2;34;52;52
197402;W96-2;17;1;2
197402;W96-2;36;34;46
197402;W96-2;38;10;12
197402;W96-2;39;234;832
197402;W96-2;16;263;1351
197402;W96-2;37;1;2
197402;W96-2;40;200;1039
197402;W96-2;03;1;2
197402;W96-2;06;175;1837
197402;W96-2;35;15;25
197402;W96-3;01;26525;172999
197402;W96-3;02;19584;105063
197402;W96-3;53;24;110
197402;W96-3;12;2254;8672
197402;W96-3;04;8;8
197402;W96-3;05;21;21
197402;W96-3;07;8;18
197402;W96-3;08;3;17
197402;W96-3;11;15;37
197402;W96-3;13;11;21
197402;W96-3;14;73;231
197402;W96-3;15;20;134
197402;W96-3;30;5;68
197402;W96-3;18;4;57
197402;W96-3;19;3;99
197402;W96-3;20;165;488
197402;W96-3;21;3;3
197402;W96-3;22;235;1196
197402;W96-3;23;22;92
197402;W96-3;25;143;591
197402;W96-3;26;13;53
197402;W96-3;27;31;106
197402;W96-3;28;1;1
197402;W96-3;29;3;56
197402;W96-3;31;91;221
197402;W96-3;32;164;623
197402;W96-3;33;1;2
197402;W96-3;34;1;1
197402;W96-3;17;2;2
197402;W96-3;36;33;285
197402;W96-3;38;37;390
197402;W96-3;39;98;253
197402;W96-3;16;99;514
197402;W96-3;37;2;4
197402;W96-3;40;54;725
197402;W96-3;03;9;31
197402;W96-3;06;54;213
197402;W96-3;35;15;52
197402;W96-4;01;12540;68582
197402;W96-4;02;30367;175219
197402;W96-4;53;162;1743
197402;W96-4;12;7284;42259
197402;W96-4;04;8;8
197402;W96-4;05;17;31
197402;W96-4;07;26;41
197402;W96-4;08;3;9
197402;W96-4;11;29;62
197402;W96-4;13;9;55
197402;W96-4;14;211;369
197402;W96-4;15;37;89
197402;W96-4;30;51;185
197402;W96-4;18;3;6
197402;W96-4;19;8;25
197402;W96-4;20;318;638
197402;W96-4;21;33;69
197402;W96-4;22;424;2319
197402;W96-4;23;58;85
197402;W96-4;24;5;6
197402;W96-4;25;474;2101
197402;W96-4;26;18;60
197402;W96-4;27;87;746
197402;W96-4;28;4;43
197402;W96-4;29;16;90
197402;W96-4;31;88;249
197402;W96-4;32;424;2016
197402;W96-4;33;60;109
197402;W96-4;34;14;31
197402;W96-4;17;5;7
197402;W96-4;36;57;127
197402;W96-4;38;41;119
197402;W96-4;39;186;446
197402;W96-4;16;379;1881
197402;W96-4;37;8;16
197402;W96-4;40;79;322
197402;W96-4;03;5;31
197402;W96-4;06;108;277
197402;W96-4;35;59;182
197402;W96-5;01;42386;263274
197402;W96-5;02;67030;374181
197402;W96-5;53;2548;28129
197402;W96-5;12;64824;478632
197402;W96-5;04;55;195
197402;W96-5;05;254;1740
197402;W96-5;07;87;429
197402;W96-5;08;19;190
197402;W96-5;11;6207;47196
197402;W96-5;13;532;2999
197402;W96-5;14;1077;5866
197402;W96-5;15;119;421
197402;W96-5;30;117;297
197402;W96-5;18;13;30
197402;W96-5;19;51;150
197402;W96-5;20;1050;3858
197402;W96-5;21;164;284
197402;W96-5;22;814;3326
197402;W96-5;23;246;744
197402;W96-5;24;124;530
197402;W96-5;25;8795;80573
197402;W96-5;26;100;550
197402;W96-5;27;72;496
197402;W96-5;28;36;265
197402;W96-5;29;23;64
197402;W96-5;31;5680;33441
197402;W96-5;32;931;4422
197402;W96-5;33;72;196
197402;W96-5;34;59;276
197402;W96-5;17;24;97
197402;W96-5;36;142;262
197402;W96-5;38;54;545
197402;W96-5;39;2566;10168
197402;W96-5;16;1982;13814
197402;W96-5;37;38;116
197402;W96-5;40;798;3144
197402;W96-5;03;41;96
197402;W96-5;06;1051;10810
197402;W96-5;35;80;328
197402;W96-6;01;35678;203707
197402;W96-6;02;49621;244865
197402;W96-6;53;719;9201
197402;W96-6;12;8117;66359
197402;W96-6;04;6;6
197402;W96-6;05;29;228
197402;W96-6;08;20;24
197402;W96-6;11;37;111
197402;W96-6;13;10;28
197402;W96-6;14;195;828
197402;W96-6;15;188;359
197402;W96-6;30;107;152
197402;W96-6;18;10;70
197402;W96-6;19;10;39
197402;W96-6;20;383;889
197402;W96-6;21;104;147
197402;W96-6;22;1040;2476
197402;W96-6;23;91;315
197402;W96-6;24;5;33
197402;W96-6;25;825;6854
197402;W96-6;26;14;25
197402;W96-6;27;34;227
197402;W96-6;28;3;10
197402;W96-6;29;13;83
197402;W96-6;31;180;801
197402;W96-6;32;328;1051
197402;W96-6;33;9;20
197402;W96-6;34;33;249
197402;W96-6;17;9;23
197402;W96-6;36;329;463
197402;W96-6;38;94;296
197402;W96-6;39;279;1284
197402;W96-6;16;225;935
197402;W96-6;37;3;3
197402;W96-6;40;231;692
197402;W96-6;03;15;58
197402;W96-6;06;2231;28009
197402;W96-6;35;58;147
197402;W96-7;01;15135;90209
197402;W96-7;02;27041;130008
197402;W96-7;53;3792;34416
197402;W96-7;12;147735;1119529
197402;W96-7;04;733;1106
197402;W96-7;05;1028;8884
197402;W96-7;07;464;1114
197402;W96-7;08;4;9
197402;W96-7;11;2939;20336
197402;W96-7;13;127;811
197402;W96-7;14;6052;42465
197402;W96-7;15;136;414
197402;W96-7;30;132;593
197402;W96-7;18;143;1349
197402;W96-7;19;114;527
197402;W96-7;20;2759;10294
197402;W96-7;21;328;1428
197402;W96-7;22;645;2062
197402;W96-7;23;1912;10726
197402;W96-7;24;26;444
197402;W96-7;25;29624;256699
197402;W96-7;26;363;1719
197402;W96-7;27;70;228
197402;W96-7;28;203;941
197402;W96-7;29;17;90
197402;W96-7;31;7601;49929
197402;W96-7;32;3273;18917
197402;W96-7;33;220;673
197402;W96-7;34;583;6686
197402;W96-7;17;2;18
197402;W96-7;36;155;472
197402;W96-7;38;35;87
197402;W96-7;39;9803;48607
197402;W96-7;16;21260;174919
197402;W96-7;37;108;214
197402;W96-7;40;917;7039
197402;W96-7;03;18;57
197402;W96-7;06;5157;41205
197402;W96-7;35;123;226
197402;W96-8;01;2379;13215
197402;W96-8;02;9172;44035
197402;W96-8;53;650;5687
197402;W96-8;12;54701;363364
197402;W96-8;04;41;544
197402;W96-8;05;178;1402
197402;W96-8;07;49;362
197402;W96-8;08;3;4
197402;W96-8;11;125;1009
197402;W96-8;13;43;249
197402;W96-8;14;2394;16036
197402;W96-8;15;65;471
197402;W96-8;30;2;4
197402;W96-8;18;5;27
197402;W96-8;19;3;7
197402;W96-8;20;311;1454
197402;W96-8;21;11;55
197402;W96-8;22;153;438
197402;W96-8;23;229;1836
197402;W96-8;24;2;4
197402;W96-8;25;2543;24881
197402;W96-8;26;67;477
197402;W96-8;27;7;7
197402;W96-8;28;167;933
197402;W96-8;29;2;29
197402;W96-8;31;344;2149
197402;W96-8;32;3921;25413
197402;W96-8;33;34;266
197402;W96-8;34;46;486
197402;W96-8;17;5;31
197402;W96-8;36;64;97
197402;W96-8;38;12;37
197402;W96-8;39;1562;8579
197402;W96-8;16;2071;17108
197402;W96-8;37;3;5
197402;W96-8;40;243;1079
197402;W96-8;03;14;127
197402;W96-8;06;903;7455
197402;W96-8;35;19;121
197402;W96-9;02;18725;58791
197402;W96-9;53;111;398
197402;W96-9;12;10034;25979
197402;W96-9;04;281;864
197402;W96-9;05;444;1516
197402;W96-9;07;287;797
197402;W96-9;08;175;522
197402;W96-9;11;346;987
197402;W96-9;13;154;440
197402;W96-9;14;1264;3303
197402;W96-9;15;553;2151
197402;W96-9;30;255;1965
197402;W96-9;18;19;63
197402;W96-9;19;239;844
197402;W96-9;20;1867;4267
197402;W96-9;21;787;1767
197402;W96-9;22;1791;4603
197402;W96-9;23;713;1653
197402;W96-9;24;421;884
197402;W96-9;25;1035;2990
197402;W96-9;26;108;395
197402;W96-9;27;622;2794
197402;W96-9;28;76;235
197402;W96-9;29;199;679
197402;W96-9;31;836;2311
197402;W96-9;32;1816;4999
197402;W96-9;33;364;1106
197402;W96-9;34;130;341
197402;W96-9;17;96;315
197402;W96-9;36;332;798
197402;W96-9;38;674;3613
197402;W96-9;39;3601;12608
197402;W96-9;16;1998;5887
197402;W96-9;37;326;2410
197402;W96-9;40;906;5389
197402;W96-9;03;167;448
197402;W96-9;06;541;1631
197402;W96-9;35;337;1150
197403;W96-1;01;1792;14385
197403;W96-1;02;2837;20286
197403;W96-1;53;12;43
197403;W96-1;12;788;1826
197403;W96-1;08;1;5
197403;W96-1;11;7;7
197403;W96-1;14;17;26
197403;W96-1;15;3;3
197403;W96-1;19;2;44
197403;W96-1;20;13;19
197403;W96-1;21;2;3
197403;W96-1;22;38;125
197403;W96-1;23;3;3
197403;W96-1;25;7;12
197403;W96-1;26;2;2
197403;W96-1;27;4;4
197403;W96-1;31;4;4
197403;W96-1;32;12;59
197403;W96-1;38;18;88
197403;W96-1;39;16;19
197403;W96-1;16;16;125
197403;W96-1;40;1;1
197403;W96-1;06;1;7
197403;W96-2;01;6618;30837
197403;W96-2;02;15356;55315
197403;W96-2;53;551;6446
197403;W96-2;12;11294;121030
197403;W96-2;04;51;51
197403;W96-2;05;48;90
197403;W96-2;07;29;89
197403;W96-2;08;9;13
197403;W96-2;11;104;132
197403;W96-2;13;6;27
197403;W96-2;14;117;461
197403;W96-2;15;32;37
197403;W96-2;18;3;3
197403;W96-2;19;13;30
197403;W96-2;20;891;1503
197403;W96-2;21;11;11
197403;W96-2;22;792;1706
197403;W96-2;23;38;124
197403;W96-2;24;3;3
197403;W96-2;25;384;3110
197403;W96-2;26;7;44
197403;W96-2;27;8;22
197403;W96-2;28;5;95
197403;W96-2;29;14;35
197403;W96-2;31;103;576
197403;W96-2;32;179;643
197403;W96-2;33;19;38
197403;W96-2;34;8;8
197403;W96-2;17;2;3
197403;W96-2;36;46;62
197403;W96-2;38;217;236
197403;W96-2;39;153;448
197403;W96-2;16;77;526
197403;W96-2;37;60;66
197403;W96-2;40;107;362
197403;W96-2;03;3;6
197403;W96-2;06;63;335
197403;W96-2;35;26;53
197403;W96-3;01;23258;169568
197403;W96-3;02;20320;112317
197403;W96-3;53;86;679
197403;W96-3;12;3739;16841
197403;W96-3;04;7;9
197403;W96-3;05;13;19
197403;W96-3;08;2;13
197403;W96-3;11;35;115
197403;W96-3;13;11;50
197403;W96-3;14;168;292
197403;W96-3;15;18;85
197403;W96-3;30;3;23
197403;W96-3;18;1;1
197403;W96-3;19;17;135
197403;W96-3;20;244;565
197403;W96-3;21;9;14
197403;W96-3;22;430;2145
197403;W96-3;23;47;157
197403;W96-3;24;1;20
197403;W96-3;25;184;614
197403;W96-3;26;6;6
197403;W96-3;27;15;92
197403;W96-3;29;37;94
197403;W96-3;31;114;415
197403;W96-3;32;225;1085
197403;W96-3;33;2;5
197403;W96-3;34;5;17
197403;W96-3;17;4;7
197403;W96-3;36;45;238
197403;W96-3;38;55;254
197403;W96-3;39;146;421
197403;W96-3;16;120;549
197403;W96-3;40;87;737
197403;W96-3;03;1;1
197403;W96-3;06;44;293
197403;W96-3;35;90;270
197403;W96-4;01;12083;68865
197403;W96-4;02;28306;169368
197403;W96-4;53;375;3199
197403;W96-4;12;9517;59019
197403;W96-4;04;2;5
197403;W96-4;05;26;75
197403;W96-4;07;7;26
197403;W96-4;08;15;19
197403;W96-4;11;91;195
197403;W96-4;13;48;148
197403;W96-4;14;448;1362
197403;W96-4;15;40;180
197403;W96-4;19;44;46
197403;W96-4;20;365;910
197403;W96-4;21;32;71
197403;W96-4;22;529;2626
197403;W96-4;23;52;316
197403;W96-4;24;19;150
197403;W96-4;25;245;989
197403;W96-4;26;19;39
197403;W96-4;27;81;874
197403;W96-4;28;5;14
197403;W96-4;29;12;71
197403;W96-4;31;148;441
197403;W96-4;32;497;2535
197403;W96-4;33;12;44
197403;W96-4;34;9;16
197403;W96-4;17;3;4
197403;W96-4;36;51;72
197403;W96-4;38;130;264
197403;W96-4;39;291;607
197403;W96-4;16;386;1683
197403;W96-4;40;77;409
197403;W96-4;03;11;24
197403;W96-4;06;97;437
197403;W96-4;35;63;334
197403;W96-5;01;35576;228221
197403;W96-5;02;57670;308318
197403;W96-5;53;2967;38187
197403;W96-5;12;76195;658689
197403;W96-5;04;101;136
197403;W96-5;05;350;1075
197403;W96-5;07;33;126
197403;W96-5;08;28;194
197403;W96-5;11;3919;29704
197403;W96-5;13;126;1557
197403;W96-5;14;1758;9304
197403;W96-5;15;184;416
197403;W96-5;30;8;8
197403;W96-5;18;6;14
197403;W96-5;19;62;161
197403;W96-5;20;1152;2522
197403;W96-5;21;338;751
197403;W96-5;22;1134;2236
197403;W96-5;23;662;1944
197403;W96-5;24;71;148
197403;W96-5;25;2678;26883
197403;W96-5;26;97;266
197403;W96-5;27;88;347
197403;W96-5;28;117;189
197403;W96-5;29;24;119
197403;W96-5;31;3858;30047
197403;W96-5;32;1192;3704
197403;W96-5;33;75;259
197403;W96-5;34;34;75
197403;W96-5;17;89;718
197403;W96-5;36;258;358
197403;W96-5;38;151;468
197403;W96-5;39;3026;9916
197403;W96-5;16;1947;10342
197403;W96-5;37;27;63
197403;W96-5;40;999;3605
197403;W96-5;03;116;175
197403;W96-5;06;504;3514
197403;W96-5;35;156;316
197403;W96-6;01;27904;168630
197403;W96-6;02;43724;216297
197403;W96-6;53;1089;14171
197403;W96-6;12;11314;93526
197403;W96-6;04;6;8
197403;W96-6;05;59;160
197403;W96-6;07;7;7
197403;W96-6;08;13;29
197403;W96-6;11;103;546
197403;W96-6;13;17;24
197403;W96-6;14;185;489
197403;W96-6;15;201;329
197403;W96-6;30;17;52
197403;W96-6;18;2;2
197403;W96-6;19;11;13
197403;W96-6;20;493;1070
197403;W96-6;21;15;55
197403;W96-6;22;1343;3524
197403;W96-6;23;78;232
197403;W96-6;24;3;15
197403;W96-6;25;361;2288
197403;W96-6;26;17;41
197403;W96-6;27;81;305
197403;W96-6;28;10;10
197403;W96-6;29;6;14
197403;W96-6;31;120;286
197403;W96-6;32;417;1081
197403;W96-6;33;18;20
197403;W96-6;34;3;8
197403;W96-6;17;18;67
197403;W96-6;36;602;724
197403;W96-6;38;241;428
197403;W96-6;39;278;895
197403;W96-6;16;407;738
197403;W96-6;37;3;3
197403;W96-6;40;409;665
197403;W96-6;03;20;51
197403;W96-6;06;1950;25186
197403;W96-6;35;219;342
197403;W96-7;01;13383;83250
197403;W96-7;02;25092;109861
197403;W96-7;53;5377;57829
197403;W96-7;12;168175;1569344
197403;W96-7;04;94;177
197403;W96-7;05;1099;6856
197403;W96-7;07;54;470
197403;W96-7;08;11;20
197403;W96-7;11;1590;11410
197403;W96-7;13;55;295
197403;W96-7;14;6610;50607
197403;W96-7;15;152;622
197403;W96-7;30;4;15
197403;W96-7;18;76;662
197403;W96-7;19;48;223
197403;W96-7;20;2553;7439
197403;W96-7;21;1056;2227
197403;W96-7;22;695;1558
197403;W96-7;23;1982;11086
197403;W96-7;24;38;70
197403;W96-7;25;10602;99364
197403;W96-7;26;160;569
197403;W96-7;27;43;160
197403;W96-7;28;102;317
197403;W96-7;29;8;36
197403;W96-7;31;4023;32928
197403;W96-7;32;2549;12197
197403;W96-7;33;228;545
197403;W96-7;34;360;3876
197403;W96-7;17;6;13
197403;W96-7;36;158;320
197403;W96-7;38;46;111
197403;W96-7;39;6591;31231
197403;W96-7;16;15841;125278
197403;W96-7;37;21;181
197403;W96-7;40;449;2800
197403;W96-7;03;39;70
197403;W96-7;06;2018;16182
197403;W96-7;35;158;459
197403;W96-8;01;3787;22018
197403;W96-8;02;9519;44152
197403;W96-8;53;932;9270
197403;W96-8;12;63205;581865
197403;W96-8;04;21;69
197403;W96-8;05;132;1016
197403;W96-8;07;12;71
197403;W96-8;08;4;26
197403;W96-8;11;58;405
197403;W96-8;13;26;201
197403;W96-8;14;1897;12804
197403;W96-8;15;26;84
197403;W96-8;18;4;10
197403;W96-8;19;6;40
197403;W96-8;20;303;1113
197403;W96-8;21;28;154
197403;W96-8;22;194;584
197403;W96-8;23;329;2234
197403;W96-8;24;2;6
197403;W96-8;25;1118;11660
197403;W96-8;26;55;346
197403;W96-8;27;39;309
197403;W96-8;28;87;479
197403;W96-8;31;251;2213
197403;W96-8;32;2709;13629
197403;W96-8;33;35;181
197403;W96-8;34;56;521
197403;W96-8;17;26;61
197403;W96-8;36;82;192
197403;W96-8;38;17;52
197403;W96-8;39;1166;8011
197403;W96-8;16;1987;16610
197403;W96-8;37;23;55
197403;W96-8;40;255;1514
197403;W96-8;03;4;12
197403;W96-8;06;389;3725
197403;W96-8;35;7;22
197403;W96-9;02;25669;70868
197403;W96-9;53;132;552
197403;W96-9;12;16697;45233
197403;W96-9;04;188;642
197403;W96-9;05;629;1898
197403;W96-9;07;203;610
197403;W96-9;08;243;806
197403;W96-9;11;666;1723
197403;W96-9;13;303;690
197403;W96-9;14;1981;5099
197403;W96-9;15;749;2681
197403;W96-9;30;300;2029
197403;W96-9;18;33;72
197403;W96-9;19;423;1186
197403;W96-9;20;3821;9515
197403;W96-9;21;2110;4097
197403;W96-9;22;3822;7506
197403;W96-9;23;1012;2498
197403;W96-9;24;186;441
197403;W96-9;25;1628;4291
197403;W96-9;26;188;531
197403;W96-9;27;592;2577
197403;W96-9;28;193;435
197403;W96-9;29;251;850
197403;W96-9;31;1193;3315
197403;W96-9;32;2706;7371
197403;W96-9;33;607;1774
197403;W96-9;34;205;501
197403;W96-9;17;125;356
197403;W96-9;36;268;651
197403;W96-9;38;1566;5708
197403;W96-9;39;5118;16604
197403;W96-9;16;2892;7806
197403;W96-9;37;353;2508
197403;W96-9;40;1399;6025
197403;W96-9;03;289;869
197403;W96-9;06;728;1998
197403;W96-9;35;869;2749
197404;W96-1;01;2885;19357
197404;W96-1;02;4402;20489
197404;W96-1;53;24;136
197404;W96-1;12;4323;12308
197404;W96-1;04;2;42
197404;W96-1;05;3;3
197404;W96-1;11;1;8
197404;W96-1;13;1;11
197404;W96-1;14;36;117
197404;W96-1;15;2;4
197404;W96-1;19;1;9
197404;W96-1;20;86;87
197404;W96-1;21;1;1
197404;W96-1;22;59;216
197404;W96-1;23;12;19
197404;W96-1;25;28;43
197404;W96-1;31;64;307
197404;W96-1;32;145;492
197404;W96-1;33;3;3
197404;W96-1;36;3;3
197404;W96-1;38;61;149
197404;W96-1;39;31;65
197404;W96-1;16;76;375
197404;W96-1;40;12;31
197404;W96-1;03;5;5
197404;W96-1;06;16;49
197404;W96-1;35;2;2
197404;W96-2;01;7688;29983
197404;W96-2;02;14478;41797
197404;W96-2;53;520;5200
197404;W96-2;12;18519;133781
197404;W96-2;04;76;79
197404;W96-2;05;426;482
197404;W96-2;07;103;108
197404;W96-2;08;6;20
197404;W96-2;11;44;129
197404;W96-2;13;14;38
197404;W96-2;14;116;309
197404;W96-2;15;179;208
197404;W96-2;30;3;5
197404;W96-2;18;2;2
197404;W96-2;19;26;92
197404;W96-2;20;1798;2895
197404;W96-2;21;22;38
197404;W96-2;22;908;1307
197404;W96-2;23;123;310
197404;W96-2;24;22;22
197404;W96-2;25;631;3408
197404;W96-2;26;15;45
197404;W96-2;27;58;65
197404;W96-2;28;131;165
197404;W96-2;29;4;32
197404;W96-2;31;151;321
197404;W96-2;32;533;1275
197404;W96-2;33;119;140
197404;W96-2;34;103;104
197404;W96-2;17;4;31
197404;W96-2;36;61;77
197404;W96-2;38;35;49
197404;W96-2;39;400;667
197404;W96-2;16;694;3230
197404;W96-2;37;12;18
197404;W96-2;40;411;597
197404;W96-2;03;5;7
197404;W96-2;06;247;1846
197404;W96-2;35;151;163
197404;W96-3;01;31599;202428
197404;W96-3;02;20742;99403
197404;W96-3;53;218;1902
197404;W96-3;12;16829;55710
197404;W96-3;04;6;8
197404;W96-3;05;35;101
197404;W96-3;07;13;26
197404;W96-3;08;25;33
197404;W96-3;11;91;259
197404;W96-3;13;13;26
197404;W96-3;14;378;619
197404;W96-3;15;137;355
197404;W96-3;30;15;52
197404;W96-3;18;6;16
197404;W96-3;19;209;718
197404;W96-3;20;1253;3347
197404;W96-3;21;17;55
197404;W96-3;22;660;2908
197404;W96-3;23;247;445
197404;W96-3;24;5;12
197404;W96-3;25;470;1740
197404;W96-3;26;25;138
197404;W96-3;27;62;148
197404;W96-3;28;4;9
197404;W96-3;29;40;60
197404;W96-3;31;141;508
197404;W96-3;32;708;2318
197404;W96-3;33;120;256
197404;W96-3;34;32;112
197404;W96-3;17;12;25
197404;W96-3;36;59;201
197404;W96-3;38;455;1193
197404;W96-3;39;555;1181
197404;W96-3;16;318;916
197404;W96-3;37;18;24
197404;W96-3;40;188;1201
197404;W96-3;03;8;21
197404;W96-3;06;374;881
197404;W96-3;35;73;237
197404;W96-4;01;15969;84619
197404;W96-4;02;27444;156243
197404;W96-4;53;485;4688
197404;W96-4;12;25164;123318
197404;W96-4;04;5;7
197404;W96-4;05;43;123
197404;W96-4;07;7;39
197404;W96-4;08;59;155
197404;W96-4;11;201;518
197404;W96-4;13;127;190
197404;W96-4;14;307;628
197404;W96-4;15;57;266
197404;W96-4;30;44;48
197404;W96-4;18;10;21
197404;W96-4;19;18;24
197404;W96-4;20;709;1276
197404;W96-4;21;35;46
197404;W96-4;22;609;2973
197404;W96-4;23;73;144
197404;W96-4;24;0;48
197404;W96-4;25;576;2193
197404;W96-4;26;26;81
197404;W96-4;27;90;465
197404;W96-4;28;100;163
197404;W96-4;29;28;56
197404;W96-4;31;355;855
197404;W96-4;32;1241;5038
197404;W96-4;33;67;167
197404;W96-4;34;13;19
197404;W96-4;17;11;24
197404;W96-4;36;99;203
197404;W96-4;38;130;288
197404;W96-4;39;529;995
197404;W96-4;16;625;2265
197404;W96-4;37;4;4
197404;W96-4;40;292;1012
197404;W96-4;03;22;44
197404;W96-4;06;392;1125
197404;W96-4;35;387;568
197404;W96-5;01;26013;160129
197404;W96-5;02;36342;170773
197404;W96-5;53;1530;18488
197404;W96-5;12;78720;512682
197404;W96-5;04;139;220
197404;W96-5;05;1951;2755
197404;W96-5;07;106;207
197404;W96-5;08;23;69
197404;W96-5;11;906;5589
197404;W96-5;13;70;197
197404;W96-5;14;1657;6299
197404;W96-5;15;373;787
197404;W96-5;30;418;804
197404;W96-5;18;25;34
197404;W96-5;19;136;263
197404;W96-5;20;3463;5545
197404;W96-5;21;252;446
197404;W96-5;22;974;1873
197404;W96-5;23;468;1193
197404;W96-5;24;62;119
197404;W96-5;25;1576;6786
197404;W96-5;26;93;294
197404;W96-5;27;88;462
197404;W96-5;28;190;494
197404;W96-5;29;41;55
197404;W96-5;31;1101;5059
197404;W96-5;32;3751;7807
197404;W96-5;33;912;1361
197404;W96-5;34;55;196
197404;W96-5;17;77;101
197404;W96-5;36;265;390
197404;W96-5;38;193;397
197404;W96-5;39;6588;14574
197404;W96-5;16;3450;12776
197404;W96-5;37;155;269
197404;W96-5;40;1525;5336
197404;W96-5;03;138;186
197404;W96-5;06;2557;18892
197404;W96-5;35;65;181
197404;W96-6;01;33024;173901
197404;W96-6;02;36515;157630
197404;W96-6;53;631;6244
197404;W96-6;12;16795;98120
197404;W96-6;04;23;44
197404;W96-6;05;51;77
197404;W96-6;07;2;2
197404;W96-6;08;6;8
197404;W96-6;11;88;284
197404;W96-6;13;100;176
197404;W96-6;14;260;539
197404;W96-6;15;541;681
197404;W96-6;30;83;91
197404;W96-6;18;12;23
197404;W96-6;19;22;86
197404;W96-6;20;1362;3128
